account_age_days,followers_count,following_count,posts_count,followers_to_following_ratio,posts_per_day,bio_length,has_external_url,sentiment_score,content_diversity,suspicious_content_score,spam_pattern_matches,engagement_rate,posting_regularity,activity_score,time_zone_consistency,network_isolation_score,mutual_connection_ratio,clustering_coefficient,reciprocity,network_score,profile_pic_score,is_default_image,is_stock_photo,is_ai_generated,Sentiment,Country,Account.Type,Gender,Thread.Entry.Type,Twitter.Verified,word_sex,word_good,word_woman,word_new,word_like,name_2_w,links_twitter,links_youtube,links_facebook,links_instagram,links_other,deberta_phishing_score,deberta_spam_confidence,is_threat
2662,62637,7890,16143,7.938783269961977,6.064237415477085,236,1,0.2624202736975627,0.07891203124213286,0.24817291980837441,1,0.45862656060658313,0.7883366635189697,0.2030456014149311,0.15454803578156706,0.9562084155287296,0.25108680062791844,0.5141232464035769,0.10662718014627481,0.9775297109889872,0.8653568238301846,0,0,0,negative,US,organisational,male,original,no,0,4,0,4,1,1,2,2,2,0,1,0.21542036564084005,0.16501393982739776,0
2065,28,4588,49744,0.006102877070619006,24.08910411622276,131,1,-0.3374975060160079,0.72982831289523,0.5798932423754992,2,0.14605641389081214,0.86066770037064,0.7141437507729675,0.7802754304584048,0.43823412382057525,0.7968055098088141,0.3930560484706279,0.3616087749187865,0.9202876550425242,0.8764802901326881,0,0,0,positive,Russia,individual,female,reply,no,1,0,3,4,1,0,0,2,0,2,0,0.6482578567401684,0.48180463726092493,1
3254,62370,337,7413,185.07418397626114,2.278119237861094,329,1,0.10739017213465885,0.49797458836464503,0.7049918837513753,3,0.3949501111813781,0.24816488349058174,0.25622672148923153,0.47069276088021916,0.7936920969109724,0.15215733778438334,0.6512236529807646,0.47718599511404236,0.5370136466155453,0.9963528345765212,0,0,0,positive,Brazil,organisational,male,original,no,4,4,0,1,1,0,1,0,0,2,2,0.6721504343680822,0.6090773616336449,1
884,47599,7066,31578,6.736343051231248,35.72171945701358,499,1,-0.48486193495260577,0.7962770109584505,0.8128960371829431,6,0.7225997399834834,0.12330072711791507,0.34853699699027796,0.25600869065979437,0.7974564902529456,0.21739086777168437,0.4728567237956195,0.6371240915102986,0.8604619436645975,0.6394763376902525,1,0,0,positive,UK,individual,unknown,original,no,0,4,1,4,1,1,2,0,0,0,1,0.8172739310599527,0.6425259139137941,1
3608,17397,7813,14726,2.2266734928964547,4.081485587583148,320,1,-0.38392745014353036,0.6639442396805569,0.3477849454990679,7,0.36686844455425394,0.7223119812634452,0.4689173639758044,0.6327810803525173,0.7857008567790105,0.7530939205312629,0.37376211263678816,0.8577260353626172,0.7706366288845152,0.08167358743378816,0,0,0,positive,China,individual,unknown,original,no,3,1,1,2,1,1,1,0,0,1,2,0.32832381856065634,0.24057616690359057,1
541,45406,8983,27015,5.0546587999554715,49.93530499075786,468,1,0.304475888733466,0.72980493991549,0.8123008501490696,7,0.3096604796097795,0.9242451227229344,0.4408696278606917,0.20945923006123623,0.7586809663987906,0.2631415610381753,0.3478755632870514,0.989540482155315,0.8176656735728141,0.8227964153603463,0,0,0,neutral,UK,individual,male,reply,no,4,0,0,3,3,1,1,2,1,2,1,0.7639546211188477,0.6337559383748718,1
171,47657,3611,5983,13.197729160897259,34.98830409356725,167,0,-0.6992997481615395,0.3073605812958998,0.4648810003714582,3,0.7818954979063462,0.035148339172960674,0.029279826680144283,0.4887763231036474,0.21509673667359563,0.7953942519079669,0.15790699428313615,0.40871599851711693,0.39805044700444325,0.13487508832538575,0,0,0,neutral,Brazil,bot,unknown,original,no,2,2,3,3,4,1,0,0,1,2,2,0.46373639322096366,0.46050739935612167,1
2457,67560,3700,19178,18.25945945945946,7.805453805453806,486,0,0.23444371833492372,0.2632758256832364,0.10114226754522493,8,0.9887154110274019,0.0144359790343207,0.7740092249801654,0.19022009667885154,0.751424870163106,0.7838699966561087,0.5294131893077845,0.5455803735863569,0.4756208436028724,0.737893750754958,0,0,0,positive,UK,bot,male,original,no,2,3,1,0,2,0,2,2,1,2,0,0.2498434237839965,0.029463403711481907,1
740,13503,9708,26990,1.3909147095179233,36.472972972972975,36,0,0.7044696328462545,0.6008748920952612,0.8463074827157793,7,0.7793523739302797,0.18342546138433657,0.8463859941684465,0.7596713881272834,0.1443953811426587,0.2573012392225995,0.5198465707246291,0.6007473203296312,0.23912325369217002,0.4240244797003171,0,0,0,neutral,Brazil,organisational,unknown,retweet,no,2,0,1,1,3,1,1,1,1,1,2,0.8780152280914155,0.6913297638141074,1
1402,54943,6118,10321,8.980549199084669,7.361626248216833,66,1,-0.7591535476384619,0.20008214039808436,0.5476347821046144,4,0.8463432881590819,0.6847924853079367,0.5309432396793292,0.3208018988917123,0.712503036424561,0.0730810161279537,0.5907695497429704,0.5585617424071002,0.051569554958868835,0.006613272774601553,0,0,0,negative,Other,individual,male,retweet,no,4,1,0,4,3,0,0,0,0,0,0,0.5554774984311515,0.4447447791767424,1
3260,75839,7105,43829,10.674032371569318,13.444478527607362,110,1,0.794922561139958,0.8154121156320211,0.6024695719473855,2,0.939500749812513,0.9647810078308917,0.17295108286843863,0.4416989616240672,0.00353878782163497,0.166360581285678,0.11622365525292,0.09031308523302439,0.5972304394211487,0.43577876947850014,0,0,0,negative,US,individual,male,reply,no,1,0,4,4,2,0,2,1,2,2,2,0.6085721158497753,0.5645710931860556,1
2906,82674,2673,36366,30.92929292929293,12.51410874053682,414,1,-0.84110863940221,0.5229201689742385,0.9374912696947354,1,0.8017724660760315,0.7503809551593262,0.24793802548534405,0.7548812351086319,0.9188250381679132,0.752526728467616,0.9149229974755625,0.1150406679617707,0.3095761808911658,0.7966641853739012,0,0,0,positive,US,bot,unknown,retweet,yes,3,1,3,2,1,2,0,0,0,2,0,0.8949091800183671,0.8221611253803439,1
2278,25345,2122,34294,11.94392082940622,15.054433713784022,218,1,-0.302181546088254,0.226989932347761,0.5591514849392553,8,0.980354289816708,0.5730326003652615,0.12633421075914775,0.6595963613330377,0.827388811793592,0.846994205494568,0.7420561231570579,0.8887554838552338,0.5027076765037118,0.08739890288284935,0,0,0,negative,Russia,organisational,female,reply,no,4,1,2,0,2,0,0,1,0,0,2,0.6342672719367437,0.43552595379811077,1
119,50390,7082,40677,7.115221688788478,341.8235294117647,208,1,0.22101863047598913,0.6251682323299085,0.0055835306779890015,0,0.7472842547570616,0.7005493928755477,0.16950625433305344,0.3997032171737641,0.6829634607290247,0.38305551208080624,0.13096410011265036,0.6755840026169899,0.9626920774993599,0.0022119575417524073,0,0,0,negative,UK,organisational,unknown,original,yes,0,2,3,0,0,2,2,0,1,1,2,0.015288914476431955,0.0024104813498192607,0
3228,95041,8250,34737,11.520121212121213,10.761152416356877,380,1,0.11882952023707372,0.9450357350836177,0.8706158410031026,6,0.6615225511672419,0.2306983112921892,0.8763973937795889,0.07102800023991152,0.09446777906975468,0.16421883124025793,0.07934394378785825,0.6787611110100816,0.06314832877292609,0.4527621405412374,0,0,0,negative,UK,bot,male,original,yes,4,1,0,2,1,0,1,2,1,0,1,0.8811015563219972,0.7803748590212343,1
2832,59557,2062,41911,28.883123181377304,14.799081920903955,86,1,-0.8072178550111331,0.0820947265907741,0.28475108032345997,6,0.6933485492496247,0.6885519480651205,0.4801627909099958,0.9216069933307811,0.8249885515593165,0.07546974939076134,0.6429206725126833,0.814781751666262,0.8734865797950703,0.0014968151501746352,0,0,0,positive,Brazil,organisational,female,reply,yes,4,4,3,1,0,2,1,1,2,1,2,0.29505095049500574,0.27545403669061147,0
2513,65054,1254,17886,51.87719298245614,7.117389574214087,460,0,0.5978263355717062,0.10934520731350295,0.5017669207840038,0,0.900081826774984,0.32144495347864255,0.11101346785073551,0.007925176206831863,0.8751738143940646,0.21581602519210996,0.3415027195106173,0.0841416131720405,0.08676303593098089,0.9347391893948687,0,0,0,negative,Russia,individual,unknown,retweet,yes,3,2,3,2,4,0,1,0,1,1,1,0.5420520464555045,0.38947298313141776,0
2152,1906,3688,44296,0.5168112798264642,20.58364312267658,302,1,0.9463065862905056,0.8438391468633399,0.20488660256142022,6,0.6830081508617984,0.2224221328326783,0.25474526198868697,0.7345941424660793,0.6879878035234844,0.9796848609457912,0.31904855364745555,0.4154799489621266,0.6535771280797401,0.8248620905758636,0,0,0,positive,Brazil,individual,female,reply,no,1,4,1,4,1,0,0,1,0,2,1,0.1803683343847254,0.202020705105104,1
2746,40167,3748,22791,10.716915688367129,8.299708667152222,410,1,-0.6375434216324598,0.10959377456687358,0.2969835684549734,0,0.7612051709476738,0.2365559985123017,0.9495014162300962,0.9454039918518815,0.9758866341067728,0.1702730166304578,0.839991061130286,0.24667442456452882,0.34326055796028887,0.6301172875410859,0,0,0,neutral,US,individual,male,reply,no,1,2,2,4,2,1,2,2,1,2,2,0.2523017464461699,0.3457533800780029,0
1996,7961,6342,8301,1.2552822453484704,4.158817635270541,178,1,0.7902619396309256,0.0393753693529878,0.6866488480670339,1,0.21600993369706023,0.6677877518561464,0.5092656901392741,0.306671053890349,0.09287936845728872,0.08616700531945898,0.3451431994846882,0.6608066319313912,0.10014744569763767,0.017317989719565552,0,0,0,negative,Other,individual,male,retweet,no,1,3,3,3,0,0,0,0,2,0,2,0.6137642155544073,0.5503917465479419,1
3574,26140,4130,35122,6.329297820823244,9.827084499160604,403,1,0.11361888422350108,0.3479305810464729,0.42957335103791394,8,0.9126496129348101,0.7672257222002918,0.5156342963206682,0.07544235506942154,0.7086495819268754,0.7854735229339901,0.6321820220268534,0.21493489482624295,0.7569391310375511,0.5698224576831262,0,0,0,negative,China,bot,male,retweet,yes,1,2,0,0,3,0,2,1,2,1,1,0.4114958941905933,0.4295775499287983,1
1706,58701,4257,38087,13.789288231148696,22.325322391559205,493,0,0.8718675424906548,0.4667058849215976,0.6271306305813871,7,0.44721324217921077,0.581802110558547,0.5256448638015684,0.24954502052161953,0.5247960346509216,0.6154114954165634,0.537074511521499,0.6921248759148576,0.6985831797321065,0.6710865325292442,1,0,0,neutral,Brazil,individual,male,reply,no,3,4,1,3,0,2,0,1,1,1,0,0.5985336081421582,0.5015328537002831,1
1723,77567,3029,32993,25.608121492241665,19.148578061520602,12,1,-0.6478280831664778,0.5694444366906898,0.8235756913129509,8,0.16106733091280478,0.06385526139255882,0.1116168143680969,0.3134182870886121,0.14560612881076818,0.5348213507723067,0.262967382590111,0.38790046579068294,0.6402577115864758,0.5874460791946763,0,0,0,neutral,US,individual,female,reply,no,0,1,2,1,3,2,1,0,1,1,2,0.930826365593427,0.5895325771909543,1
2223,80664,2846,47288,28.342937456078708,21.272154745838957,446,1,0.5840427863588491,0.5073002325642498,0.34082202218634516,8,0.7997871914274612,0.038009333705462,0.970313658660648,0.45132028228987775,0.6584141132768266,0.44785255195670093,0.3316400712331844,0.4394055381664016,0.9648821695105754,0.9468912063610012,0,0,0,positive,Brazil,individual,male,original,no,4,1,0,1,0,2,0,2,1,0,1,0.3001319505275688,0.29176331662223237,1
2793,81199,8662,35779,9.374163010851998,12.810239885427855,299,0,-0.8804368491093377,0.9131845626581134,0.568340038326041,3,0.35639301763297415,0.21716685007817071,0.08448574734821446,0.525239091583651,0.7995282251267609,0.7018412875140863,0.9431928899047087,0.8180127968237625,0.023677532365576792,0.8313438661859797,0,0,0,negative,Brazil,individual,unknown,reply,no,2,1,2,0,2,2,2,0,2,2,2,0.5959195950284192,0.4565698451549536,1
1698,99764,4035,36894,24.72465923172243,21.72791519434629,407,1,0.7663928936054529,0.7686681003916374,0.7775878933731363,4,0.18411914296162124,0.28646870242398514,0.7000384210873634,0.7253302493849373,0.1647482411411867,0.6983549936135126,0.3313728731999316,0.3481670244508953,0.4346628926549678,0.3650925152040957,0,0,0,neutral,Other,individual,female,reply,yes,1,2,4,0,3,1,0,2,0,2,2,0.7132151644213067,0.6058619602042763,1
1445,81218,2899,33381,28.015867540531218,23.101038062283738,124,1,0.3483188443992673,0.9838102558617108,0.7151231927693746,9,0.25625115917059504,0.4048198928411846,0.05776481895748797,0.9009151945295496,0.7934907105441765,0.42442590717942963,0.7840034309789409,0.25659920210557174,0.5626629734797118,0.6947986532884404,1,0,0,negative,UK,organisational,female,retweet,no,3,2,2,0,4,1,1,1,0,1,1,0.755717081982123,0.6450238923312046,1
3206,80729,9638,14082,8.376115376634157,4.392389270118528,374,1,-0.2594904321551399,0.4764554232253223,0.5398434359818509,6,0.03494898039047023,0.07602807736940331,0.4435917704185258,0.46479358209251875,0.09297062266970546,0.2342278450313916,0.8612754901008429,0.8502647733647404,0.3577013030873045,0.46114624032895757,1,0,0,neutral,US,individual,unknown,reply,no,4,4,2,1,1,2,0,0,2,2,0,0.5796423569328563,0.5119219795141893,1
3463,28561,4443,49250,6.428314202115687,14.221773029165464,232,1,-0.6190663530042997,0.08432960983917892,0.3833835107273551,5,0.090622982893385,0.7251587659423253,0.8996782730061772,0.7463284354927385,0.5914001110406538,0.8412634560270817,0.07103799577663983,0.6853990887200294,0.66949727751557,0.9283479813889558,0,0,0,negative,UK,individual,male,original,yes,1,3,4,1,0,2,2,2,0,0,2,0.32199307075292055,0.16855370707032344,0
1760,50568,4789,5458,10.559198162455628,3.1011363636363636,250,1,0.6330661971344096,0.9555306429428746,0.4075019812330175,8,0.5926247353861251,0.7114981587134916,0.7684445423850141,0.1271989302485308,0.7984701094378824,0.16462230260078514,0.6631055002136872,0.40389557908901064,0.8992028418600846,0.6181263502102684,1,0,0,neutral,US,bot,unknown,reply,no,1,3,4,3,4,0,2,0,1,1,0,0.3800098752166833,0.2960277361092369,1
1525,73302,912,41770,80.375,27.39016393442623,386,0,0.20648264278962314,0.004113161589097358,0.4331352119962656,1,0.8662178280944557,0.34667759365763984,0.33467602163320376,0.3287831983941245,0.14595683414299154,0.5340063135258557,0.7492605606945236,0.4985609207635904,0.6969833878225041,0.5820699039821117,0,0,0,neutral,China,organisational,unknown,retweet,no,4,2,0,3,2,2,0,0,0,1,0,0.44715081712125104,0.3159164520287376,1
665,95380,4242,22300,22.484677039132485,33.53383458646616,125,1,-0.27916829410399724,0.7760960138390484,0.34884552894615184,7,0.44853041339882616,0.5630025243684105,0.5513477659464994,0.11807922512270663,0.5715190947145378,0.6926741155481225,0.4340216841869441,0.34785806885923554,0.5693749129224843,0.5006972390888512,0,0,0,neutral,Other,individual,unknown,original,no,3,0,4,3,2,0,2,1,2,1,0,0.360061877405763,0.284793869096301,1
33,94968,7541,2699,12.593555231401671,81.78787878787878,234,1,-0.11232835039496747,0.03128203077167946,0.6990756348896979,1,0.6260581422997227,0.10091594436889306,0.16527465561823584,0.6917411867700792,0.4248782139325751,0.6388769649965699,0.5693250763625428,0.5512089886254938,0.7378405945457331,0.3777389698638376,0,0,0,neutral,China,individual,unknown,reply,yes,1,2,1,3,0,0,0,2,0,1,1,0.655090269126429,0.5873411587975559,1
2103,29504,1711,29485,17.243717124488604,14.020446980504042,137,1,0.6530853121447531,0.7612141906516384,0.1254152522718297,1,0.8097331012292842,0.4152186428001058,0.956120239424638,0.9076453646665116,0.6072753871796142,0.6187943305368442,0.16180585543540238,0.13869581630795202,0.10963088391873865,0.14805869514314673,1,0,0,negative,US,individual,female,original,no,0,2,0,3,0,0,0,0,0,2,2,0.1471944632566323,0.0,1
2567,37146,8866,40285,4.189713512294158,15.693416439423451,448,0,-0.32214561328626456,0.9379389398480542,0.9674541207172768,2,0.35676891045806935,0.8575647574800557,0.7086773437486638,0.889058134596836,0.42422170040996476,0.6625061951460653,0.31849726074069673,0.8884420994451344,0.6299944723566971,0.2739315516365365,0,1,0,neutral,China,individual,unknown,retweet,no,4,3,2,3,0,0,0,0,2,0,2,0.9756175867431385,0.817440486106841,1
2804,40297,1439,1019,28.003474635163307,0.36340941512125535,48,1,-0.8207346437801426,0.38926029733104683,0.7789855019715402,3,0.6543140703513343,0.6606224631215976,0.37429376097666656,0.32644834946183166,0.2509118689221046,0.8756549164755507,0.7076669639384412,0.5540480285762704,0.4072437675854268,0.3325009282289575,1,0,0,negative,Other,individual,unknown,original,no,4,3,0,1,3,1,2,0,0,0,2,0.7643849617827989,0.6636313408545933,1
2060,86394,5613,32471,15.391769107429182,15.762621359223301,379,1,0.8225643444069455,0.24096485121971767,0.29816305216677386,5,0.350432425790954,0.1039437756738808,0.317934595154278,0.23421944048599075,0.25381089902637477,0.3653925709863981,0.6025712332676777,0.3852689393048283,0.318795378652759,0.15401766760942437,1,0,0,negative,China,organisational,female,reply,no,3,4,4,2,0,0,2,1,0,2,2,0.23748344102372382,0.14698389697294167,1
1552,68607,3630,48671,18.9,31.360180412371133,185,1,-0.22531252068393082,0.22627915251183084,0.04254756927063563,5,0.6427153547720692,0.8475780312173548,0.23863874955528042,0.27405028934551445,0.8647001870307227,0.6274365066559733,0.13638574362577494,0.5715936872470707,0.5071084965743331,0.8127132599243031,0,0,0,neutral,China,individual,male,original,no,3,0,3,3,2,2,1,1,0,1,0,0.0,0.06662522950750865,0
720,16939,5375,20270,3.151441860465116,28.15277777777778,204,0,-0.303224977769573,0.49171764415020336,0.7113031723789262,1,0.217607720139248,0.6806962294190494,0.7865195492536043,0.28733462146086175,0.15645431795312237,0.6969666807822159,0.9880486980948973,0.16119265186893494,0.8047328962556132,0.002218328477917586,0,0,0,neutral,Other,individual,unknown,original,no,1,1,0,1,3,1,0,1,0,1,0,0.6438313288311962,0.575065942647671,1
2603,90467,7103,22615,12.736449387582711,8.688052247406839,77,0,-0.5912007622481212,0.17088703575679154,0.7343590449698332,5,0.97783965427042,0.4530562940859236,0.4346142504114111,0.08224575684576407,0.12311425121332797,0.5903265535401836,0.9377891233993442,0.07847281768188286,0.41257022804020227,0.9157715478831457,0,1,0,neutral,Russia,individual,male,original,no,4,3,0,1,3,2,0,0,1,1,2,0.670911134311818,0.6003091796042133,1
2421,50715,8877,13698,5.71307874281852,5.657992565055762,480,0,0.7948451424566911,0.6729236306597121,0.9636226105275766,7,0.07617776855654335,0.6920910390131472,0.33021722104442464,0.13334413945922385,0.09707914370546211,0.9030026421471025,0.2241172842546595,0.5481261365803932,0.702449286622006,0.12828279706880863,0,1,0,negative,China,bot,unknown,original,no,4,0,3,3,4,1,2,1,0,0,2,0.9537142928690253,0.8409886335984986,1
484,44460,9318,48918,4.771410173857051,101.0702479338843,385,1,-0.5649893326243323,0.3683523574883749,0.253705557575165,4,0.5052328495225576,0.17282025543031931,0.9052217470402175,0.21448364761349759,0.07415476634728724,0.6547787618179394,0.8751205632891894,0.07049671195643692,0.588894956678287,0.05096895475640717,0,0,0,negative,Other,organisational,male,retweet,no,4,0,1,1,0,1,2,2,1,1,2,0.21152774645802147,0.30633061083560187,1
973,66576,4216,38346,15.791271347248577,39.410071942446045,193,0,0.27334573600276735,0.32310949240325904,0.0827250902042238,0,0.286296413052077,0.5504864702725486,0.15021794757146056,0.008169002752070553,0.014492189111818043,0.42442907781660255,0.26716930273701334,0.6608693228423563,0.9161554756664345,0.9951872027977604,0,1,0,neutral,Brazil,individual,unknown,original,yes,4,4,1,4,0,1,0,0,0,1,1,0.03359125940308025,0.15516742106918735,0
3300,68222,2466,6729,27.665044606650447,2.039090909090909,102,1,0.7615300232162059,0.46128557625645705,0.9151347577184327,7,0.6008378348160848,0.6179270035655277,0.2638354940639476,0.04722999690888385,0.16040583596478875,0.8455871011442061,0.5637391303752117,0.8002415319195989,0.4448420642402202,0.9997960660381076,0,0,0,positive,US,individual,unknown,retweet,no,3,1,3,0,1,0,2,1,1,2,2,0.9322252641884498,0.6870680339081854,1
2671,12666,7824,39729,1.6188650306748467,14.87420441782104,104,1,-0.9301727707935652,0.5425875024397518,0.2586490346127752,5,0.42830697991091105,0.927744822943114,0.3447657124798501,0.698550276805633,0.19272743490335054,0.4895679976460119,0.782051003410355,0.9883673897941805,0.8199199972093997,0.19175757182919206,0,0,0,negative,India,organisational,female,retweet,yes,3,4,3,1,0,1,2,0,1,2,0,0.25996008261639986,0.225193492346291,0
307,62119,4124,11171,15.062803103782736,36.387622149837135,375,1,0.6575834106003915,0.1419302622587958,0.7215314473238819,1,0.306665587609927,0.06689171080164125,0.25985148554842263,0.6193237524059322,0.2697240602612736,0.5301632739043748,0.3440802010193329,0.7692438669229463,0.8419767118621504,0.13379681086940332,1,0,0,negative,US,individual,unknown,reply,no,3,0,0,3,3,2,2,2,0,0,0,0.8118829296140414,0.6894813320366673,1
457,35321,965,13947,36.60207253886011,30.51859956236324,286,1,-0.17880115662045104,0.7077633637968433,0.060659637827677915,6,0.25003763828293546,0.37478271426084886,0.5854030412211051,0.94542224781952,0.12403948013757915,0.5822795040222516,0.5551473934582213,0.9741252056181506,0.46417553697812164,0.1977746298742712,0,0,0,neutral,China,individual,female,reply,no,4,4,4,4,4,2,1,1,0,0,1,0.08593158527509155,0.04091920685523056,1
2208,1779,6928,49948,0.25678406466512704,22.621376811594203,323,1,0.3159491505304237,0.8829470999053262,0.760584804976167,7,0.18249861419761482,0.9368147099309335,0.6010311115029306,0.4017571244180572,0.09415585392028991,0.32278468713790354,0.4503536081375823,0.022182895962645777,0.4885892152774022,0.5113234664021413,0,0,0,positive,US,individual,male,original,no,4,1,4,2,3,0,2,0,2,1,2,0.6818613250513954,0.6078431324014301,1
331,13186,6096,34725,2.163057742782152,104.90936555891238,481,1,-0.25519087354889214,0.27798691620118177,0.1270258971371404,1,0.7828793161887624,0.21722105512859324,0.05474897248361621,0.4443316779831805,0.5414767257001557,0.7225398325950791,0.7601986165614386,0.5588476219221886,0.3334141910848083,0.32118391972003035,0,0,0,neutral,Russia,organisational,unknown,original,no,4,2,1,4,1,2,0,1,0,1,1,0.10251784977556652,0.048280843607715354,1
2824,16459,6157,19450,2.673217476043528,6.887393767705382,210,1,0.39103251269498784,0.1803909018294848,0.6955863480416035,0,0.22219993709364605,0.8132003283226635,0.14452906406482424,0.06773512181971209,0.7186864427149058,0.09812618711327348,0.47867570537896,0.16473672452049326,0.49555271363586895,0.33636636740170744,1,1,0,positive,US,individual,female,reply,no,0,3,2,2,3,1,0,2,0,2,1,0.675991205244446,0.5551520801641914,1
225,86246,9111,13300,9.466139830973548,59.111111111111114,249,0,-0.4914101708846017,0.7605054237190636,0.5323430478534048,5,0.7735261963759154,0.0016055349594957802,0.19852875637934486,0.15225064137009847,0.6301871773665716,0.8688492015914965,0.5669111978485807,0.2451353115777487,0.24925385026446212,0.8095699814008727,0,0,0,negative,Brazil,organisational,unknown,reply,no,3,1,1,1,0,0,0,0,1,0,1,0.5129899436568537,0.40576311296757284,1
3031,87755,8120,19064,10.807266009852217,6.289673375123722,292,0,-0.9561389151292075,0.18354172376564948,0.9554881304672604,5,0.4850386091543447,0.02588406984748559,0.07032806851502016,0.6916073884504583,0.5567063689611975,0.7545377522551885,0.8455576979362869,0.7345354249003002,0.858266734122085,0.890194558056109,0,0,0,positive,Other,individual,female,retweet,no,3,4,4,0,0,2,0,0,2,1,0,1.0,0.7097787761765694,1
2777,5057,1508,4441,3.353448275862069,1.5992077781778897,200,1,0.8955750295759071,0.04125516036295662,0.03691764307734302,7,0.07222802135619821,0.3276228852531172,0.12476198929931304,0.2350397335394775,0.44056377214499676,0.35363180194596366,0.6986455376360908,0.25282603224946043,0.24991324026133066,0.969830872291375,0,0,0,neutral,China,individual,female,reply,no,2,3,0,1,4,1,0,2,2,2,0,0.0,0.07158524786558661,0
3576,60663,9404,45779,6.450765631646108,12.801733780760626,23,1,-0.9672644719198344,0.6192432203827789,0.29204874580005813,6,0.16544267765373588,0.7685037108302726,0.23965138898562255,0.7732773577023776,0.6339802481057929,0.22639310502720378,0.5275032753953012,0.17981157389965008,0.25762326377035183,0.5147384032469995,0,0,0,negative,UK,individual,unknown,original,yes,2,2,0,1,3,0,1,2,2,1,2,0.3652727165495132,0.2585558225448605,0
1480,18733,871,19332,21.507462686567163,13.062162162162162,460,0,0.6481985792670142,0.23975141630535024,0.0695089173342438,7,0.8929046441221986,0.10414346923510909,0.345620607387769,0.7056800776293866,0.9018667707279968,0.38789794553136747,0.4612915959244017,0.3718452040838621,0.8956586054735716,0.2461363505281089,0,0,0,neutral,China,bot,unknown,retweet,no,3,4,1,0,1,2,1,2,2,1,0,0.10765034408327163,0.06009173280564203,1
3117,19157,863,20115,22.198146002317497,6.453320500481232,299,1,-0.6617248133550524,0.1718104089285597,0.8791976352397189,9,0.6028158220051297,0.3828536436281179,0.7913090120625669,0.7472624080347469,0.6274184214806877,0.8050525774819134,0.12676565200176826,0.08325477688147043,0.5321602591052128,0.5549179216323604,0,0,0,neutral,US,individual,unknown,reply,no,2,3,2,1,0,0,1,1,2,1,0,0.8604811007763503,0.6840393268262208,1
3286,35030,3055,33869,11.46644844517185,10.307060255629946,477,1,-0.21555954279594425,0.9816027417145062,0.5939011536611077,9,0.18433317872168442,0.1314681687294954,0.21790507888932487,0.690582626308186,0.06086108199470874,0.03157079314239786,0.05636648303543068,0.14649396283572658,0.10513784948099159,0.8710510921974377,0,0,0,neutral,India,individual,female,original,no,0,3,3,4,3,2,0,2,1,1,2,0.5753663860555077,0.4853982474545241,1
1083,19613,5133,21868,3.8209624001558544,20.19205909510619,82,0,0.6449847530121116,0.29186498339972766,0.534969612357899,4,0.7037649152008011,0.22359356944140818,0.6700258314433484,0.707662749531451,0.5704188883132233,0.46792425689225214,0.9527754265636084,0.14645050189906206,0.34572490460527383,0.03091168912357123,0,0,0,positive,US,individual,unknown,original,no,1,3,1,4,2,1,1,0,2,0,2,0.5672313215320963,0.41293339715449345,1
644,83028,2682,41997,30.957494407158837,65.21273291925466,296,1,-0.5881356993753093,0.9034432902155357,0.13145789211630976,1,0.82326174442849,0.5029941921285978,0.05788101958472436,0.5467995226957598,0.5242144580716239,0.25411021287088664,0.186526562546538,0.2260565339923466,0.7053864426937064,0.9112428402956952,0,0,0,neutral,India,individual,female,original,no,3,2,0,1,4,1,2,0,1,0,2,0.16316979052478575,0.12265988437385775,1
616,86282,5278,20615,16.347480106100797,33.46590909090909,457,0,0.7314152110500716,0.1782187658886043,0.4890322573130509,4,0.33065314755847486,0.31913874195921177,0.6582409263037408,0.6782370514992139,0.45202324751568,0.8749513999200131,0.2768717074772178,0.8707015411238852,0.40580429179555744,0.2265474067743286,0,0,0,positive,Brazil,organisational,female,reply,no,4,2,0,4,0,1,2,0,0,0,1,0.5315679028471627,0.328296443365447,1
195,5188,5448,13615,0.9522760646108663,69.82051282051282,178,1,-0.004482121796197225,0.8189771320624352,0.3987036551758154,1,0.5565952128107126,0.21191264598008264,0.7947192056552077,0.5261793432533499,0.5687953100031541,0.41384157389515996,0.6109485367467514,0.29523668236258915,0.42317625115245205,0.3105042188224305,1,0,0,negative,UK,individual,male,original,yes,0,2,4,4,4,0,0,2,1,2,1,0.31950427634173856,0.3417189312623742,1
489,29680,613,14732,48.417618270799345,30.12678936605317,297,1,-0.2676930745654469,0.502018873048482,0.31575186813902323,8,0.293449970283137,0.39349698108692743,0.60480794884463,0.20608857161181415,0.672617662805434,0.6978983278806123,0.8279257182173452,0.27386805670470127,0.4986881389096208,0.364053759465202,0,0,0,positive,Russia,individual,male,reply,yes,2,1,4,3,2,1,2,1,1,0,2,0.28999795598002887,0.19033150210874436,0
2205,60119,1872,25367,32.114850427350426,11.504308390022675,363,1,0.3248754934726723,0.07859476911599528,0.7721889554985943,4,0.08006171772058623,0.701054964273631,0.2013922903748835,0.21760756691728989,0.037260093097784996,0.3578924903331544,0.8331419675119224,0.12598839805234208,0.22250538144181098,0.9137613676604868,0,0,0,neutral,Brazil,organisational,unknown,retweet,no,0,0,3,0,4,0,2,1,1,1,2,0.6996353995372041,0.5774827082573869,1
